"time","dx","dy","x","y"
0,1,0,0.5,1
0.12,1,-1.1772,0.6199999999999999,0.9293679999973428
0.24,1,-2.3544,0.74,0.7174719999971066
0.36,1,-3.5316,0.86,0.3643119999969531
0.4000000001100023,1,-3.924000001079122,0.9000000001100023,0.2151999995652739
0.4000000001100023,-0.9,-3.924000001079122,0.9000000001100023,0.2151999995652739
0.400000000354451,-0.9,-3.924000003477164,0.8999999998899983,0.2151999986060564
0.400000000354451,-0.9,-3.924000003477164,0.8999999998899983,0.2151999986060564
0.4283529369004978,-0.9,-4.202142310993883,0.8744823569985563,0.09999999988996211
0.4283529369004978,-0.9,3.781928079894495,0.8744823569985563,0.09999999988996211
0.48,-0.9,3.275270390888379,0.8280000002090043,0.282241787240369
0.6,-0.9,2.098070390888378,0.7200000002090043,0.604642234144853
0.72,-0.9,0.9208703908883784,0.6120000002090044,0.7857786810504964
0.84,-0.9,-0.2563296091116216,0.5040000002090044,0.8256511279563526
0.96,-0.9,-1.433529609111622,0.3960000002090043,0.7242595748625226
1.08,-0.9,-2.610729609111623,0.2880000002090042,0.4816040217686447
1.199388223258503,-0.9,-3.781928079277538,0.1805505992763515,0.1000000001099609
1.199388223258503,-0.9,3.403735271349784,0.1805505992763515,0.1000000001099609
1.2,-0.9,3.397733741515699,0.1800000002090043,0.1020804903781261
1.288888889243351,-0.9,2.525733738038427,0.09999999988998845,0.3653457127337477
1.288888889243351,0.8100000000000001,2.525733738038427,0.09999999988998845,0.3653457127337477
1.288888889514977,0.8100000000000001,2.52573373537378,0.1000000001100051,0.3653457134198007
1.288888889514977,0.8100000000000001,2.52573373537378,0.1000000001100051,0.3653457134198007
1.32,0.8100000000000001,2.2205337415157,0.1251999996028741,0.4391765393361906
1.44,0.8100000000000001,1.043333741515702,0.222399999602874,0.6350085883144091
1.56,0.8100000000000001,-0.1338662584843004,0.3195999996028742,0.6895766372946959
1.68,0.8100000000000001,-1.311066258484299,0.4167999996028741,0.6028806862756054
1.8,0.8100000000000001,-2.4882662584843,0.5139999996028741,0.3749207352567105
1.893319980977549,0.8100000000000001,-3.403735271874055,0.5895891841946888,0.09999999988997513
1.893319980977549,0.8100000000000001,3.063361744686649,0.5895891841946888,0.09999999988997513
1.92,0.8100000000000001,2.801630758076406,0.611199999602874,0.1782390556466167
2.04,0.8100000000000001,1.624430758076405,0.708399999602874,0.4438027466124383
2.16,0.8100000000000001,0.4472307580764043,0.8055999996028741,0.568102437580261
2.276543210502645,0.8100000000000001,-0.6960581369545447,0.9000000001100166,0.5536028667816756
2.276543210502645,-0.7290000000000001,-0.6960581369545447,0.9000000001100166,0.5536028667816756
2.276543210804455,-0.7290000000000001,-0.6960581399152965,0.8999999998899975,0.553602866571598
2.276543210804455,-0.7290000000000001,-0.6960581399152965,0.8999999998899975,0.553602866571598
2.28,-0.7290000000000001,-0.729969241923591,0.8974800005664454,0.551138128544188
2.4,-0.7290000000000001,-1.907169241923591,0.8100000005664454,0.3929098195105507
2.517858562964048,-0.7290000000000001,-3.0633617446009,0.7240811081656544,0.09999999988991073
2.517858562964048,-0.7290000000000001,2.757025570140811,0.7240811081656544,0.09999999988991073
2.52,-0.7290000000000001,2.736018072818121,0.7225200005664455,0.1058815034289051
2.64,-0.7290000000000001,1.558818072818121,0.6350400005664454,0.3635716721594837
2.76,-0.7290000000000001,0.3816180728181239,0.5475600005664456,0.4799978408960915
2.88,-0.7290000000000001,-0.7955819271818774,0.4600800005664455,0.4551600096333461
3,-0.7290000000000001,-1.972781927181879,0.3726000005664454,0.2890581783707853
3.079943286656701,-0.7290000000000001,-2.757025569284112,0.3143213445937106,0.1000000001099883
3.079943286656701,-0.7290000000000001,2.481323012355701,0.3143213445937106,0.1000000001099883
3.12,-0.7290000000000001,2.088366654457936,0.2851200005664454,0.1915233746209693
3.24,-0.7290000000000001,0.911166654457936,0.1976400005664455,0.3714953731529885
3.36,-0.7290000000000001,-0.2660333455420605,0.1101600005664457,0.4102033716866755
3.37393690079079,-0.7290000000000001,-0.402754342299708,0.09999999988995999,0.4055429578588033
3.37393690079079,0.6561000000000001,-0.402754342299708,0.09999999988995999,0.4055429578588033
3.373936901126214,0.6561000000000001,-0.4027543455902196,0.1000000001100318,0.4055429577237094
3.373936901126214,0.6561000000000001,-0.4027543455902196,0.1000000001100318,0.4055429577237094
3.48,0.6561000000000001,-1.443233345542061,0.1695879992811229,0.3076473702165949
3.585819537980351,0.6561000000000001,-2.4813230131293,0.2390161981500309,0.09999999988993022
3.585819537980351,0.6561000000000001,2.23319071181637,0.2390161981500309,0.09999999988993022
3.6,0.6561000000000001,2.094080379403609,0.248319999281123,0.1306813515562649
3.72,0.6561000000000001,0.9168803794036076,0.3270519992811231,0.3113389970803093
3.84,0.6561000000000001,-0.260319620596388,0.4057839992811229,0.3507326426072851
3.96,0.6561000000000001,-1.437519620596391,0.4845159992811231,0.2488622881348169
4.041108164135244,0.6561000000000001,-2.233190710763131,0.5377310657702564,0.1000000001099005
4.041108164135244,0.6561000000000001,2.009871639686818,0.5377310657702564,0.1000000001099005
4.08,0.6561000000000001,1.628342729853557,0.5632479992811231,0.1707484181465071
4.2,0.6561000000000001,0.4511427298535545,0.6419799992811233,0.2955175457261143
4.32,0.6561000000000001,-0.7260572701464487,0.7207119992811235,0.2790226733073696
4.44,0.6561000000000001,-1.90325727014645,0.7994439992811235,0.1212638008888841
4.450867927568629,0.6561000000000001,-2.009871639594694,0.8065744465589006,0.1000000001099322
4.450867927568629,0.6561000000000001,1.808884475635224,0.8065744465589006,0.1000000001099322
4.56,0.6561000000000001,0.7382988450834719,0.8781759992811233,0.2389896974211869
4.593263223333147,0.6561000000000001,0.4119866241852966,0.9000000001100013,0.2581207986513145
4.593263223333147,-0.5904900000000002,0.4119866241852966,0.9000000001100013,0.2581207986513145
4.593263223705755,-0.5904900000000002,0.4119866205300142,0.8999999998899801,0.2581207988048234
4.593263223705755,-0.5904900000000002,0.4119866205300142,0.8999999998899801,0.2581207988048234
4.68,-0.5904900000000002,-0.4389011549165241,0.8487828008559917,0.2569535588258716
4.8,-0.5904900000000002,-1.616101154916525,0.7779240008559916,0.1336534202353184
4.819651714760235,-0.5904900000000002,-1.808884476714436,0.7663198598072201,0.09999999988989496
4.819651714760235,-0.5904900000000002,1.627996029042992,0.7663198598072201,0.09999999988989496
4.92,-0.5904900000000002,0.6435793508408999,0.7070652008559913,0.2139743469581285
5.04,-0.5904900000000002,-0.5336206491591031,0.6362064008559911,0.2205718690575785
5.151557123186648,-0.5904900000000002,-1.627996027620123,0.5703330351855073,0.1000000001099199
5.151557123186648,-0.5904900000000002,1.46519642485811,0.5703330351855073,0.1000000001099199
5.16,-0.5904900000000002,1.382371803319125,0.565347600855991,0.1120208339849258
5.28,-0.5904900000000002,0.205171803319124,0.4944888008559909,0.2072734503791633
5.4,-0.5904900000000002,-0.9720281966808773,0.4236300008559908,0.1612620667763355
5.450271990629943,-0.5904900000000002,-1.465196424760614,0.393944893108916,0.1000000001098762
5.450271990629943,-0.5904900000000002,1.318676782284552,0.393944893108916,0.1000000001098762
5.52,-0.5904900000000002,0.6346450103642991,0.3527712008559915,0.1681006202290502
5.64,-0.5904900000000002,-0.5425549896357063,0.2819124008559911,0.1736260214711977
5.719115371309974,-0.5904900000000002,-1.318676782186556,0.2351955652511642,0.1000000001098727
5.719115371309974,-0.5904900000000002,1.186809103967901,0.2351955652511642,0.1000000001098727
5.76,-0.5904900000000002,0.7857308965187497,0.211053600855991,0.1403232828484481
5.88,-0.5904900000000002,-0.3914691034812539,0.1401948008559908,0.1639789904288577
5.948070248380227,-0.5904900000000002,-1.059238240091285,0.09999999988995024,0.1146039858264169
5.948070248380227,0.5314410000000002,-1.059238240091285,0.09999999988995024,0.1146039858264169
5.948070248794382,0.5314410000000002,-1.059238244154147,0.1000000001100493,0.1146039853877272
5.948070248794382,0.5314410000000002,-1.059238244154147,0.1000000001100493,0.1146039853877272
5.961074414082205,0.5314410000000002,-1.186809105627688,0.1069109467147751,0.0999999998899849
5.961074414082205,0.5314410000000002,1.06812819506492,0.1069109467147751,0.0999999998899849
6,0.5314410000000002,0.6862681972113516,0.1275975990205139,0.1341454536320759
6.12,0.5314410000000002,-0.4909318027886453,0.1913705190205138,0.1458656372957155
6.178837552513606,0.5314410000000002,-1.068128192947121,0.2226392067658971,0.1000000001098854
6.178837552513606,0.5314410000000002,0.9613153736524086,0.2226392067658971,0.1000000001098854
6.24,0.5314410000000002,0.3613117638108789,0.2551434390205141,0.140447556521116
6.36,0.5314410000000002,-0.8158882361891209,0.3189163590205141,0.113172968177155
6.374824376897479,0.5314410000000002,-0.961315373553385,0.326794640703287,0.1000000001098945
6.374824376897479,0.5314410000000002,0.8651838361980465,0.326794640703287,0.1000000001098945
6.48,0.5314410000000002,-0.1665890264376902,0.3826892790205142,0.1367375723080359
6.551212518823652,0.5314410000000002,-0.8651838360977129,0.4205345312366744,0.1000000001099383
6.551212518823652,0.5314410000000002,0.7786654524879416,0.4205345312366744,0.1000000001099383
6.6,0.5314410000000002,0.3000602621479679,0.446462199020514,0.1263141553517119
6.709961846537739,0.5314410000000002,-0.7786654523872563,0.5049004327063769,0.1000000001099185
6.709961846537739,0.5314410000000002,0.7007989071485307,0.5049004327063769,0.1000000001099185
6.72,0.5314410000000002,0.6023246216837563,0.510235119020514,0.1065404770861471
6.84,0.5314410000000002,-0.5748753783162505,0.5740080390205144,0.1081874316860975
6.852836241460701,0.5314410000000002,-0.70079890704573,0.580829744018631,0.1000000001099534
6.852836241460701,0.5314410000000002,0.630719016341157,0.580829744018631,0.1000000001099534
6.96,0.5314410000000002,-0.4205574549293665,0.6377809590205146,0.1112608515141181
6.981423196871272,0.5314410000000002,-0.6307190162365417,0.6491661241889801,0.1000000001099906
6.981423196871272,0.5314410000000002,0.5676471146128875,0.6491661241889801,0.1000000001099906
7.08,0.5314410000000002,-0.3993913240799423,0.7015538790205149,0.108293059073303
7.097151456720454,0.5314410000000002,-0.5676471145075921,0.7106688663314895,0.1000000001099404
7.097151456720454,0.5314410000000002,0.5108824030568329,0.7106688663314895,0.1000000001099404
7.2,0.5314410000000002,-0.4980618065155228,0.7653267990205151,0.1006592899434121
7.201306890563872,0.5314410000000002,-0.5108824029471072,0.7660213342486699,0.100000000109992
7.201306890563872,0.5314410000000002,0.4597941626523965,0.7660213342486699,0.100000000109992
7.295046781001497,0.5314410000000002,-0.4597941625407043,0.8158385553627319,0.1000000001099868
7.295046781001497,0.5314410000000002,0.4138147462866338,0.8158385553627319,0.1000000001099868
7.32,0.5314410000000002,0.1690236679113197,0.8290997190205153,0.1072718474009329
7.379412682373349,0.5314410000000002,-0.4138147461712333,0.8606740543536903,0.1000000001099865
7.379412682373349,0.5314410000000002,0.3724332715541099,0.8606740543536903,0.1000000001099865
7.44,0.5314410000000002,-0.2219283143633382,0.8928726390205154,0.1045593459284065
7.453411387321503,0.5314410000000002,-0.3534940239872794,0.9000000001100421,0.1007007400017821
7.453411387321503,-0.4782969000000001,-0.3534940239872794,0.9000000001100421,0.1007007400017821
7.453411387781665,-0.4782969000000001,-0.3534940285014643,0.8999999998899482,0.1007007398391171
7.453411387781665,-0.4782969000000001,-0.3534940285014643,0.8999999998899482,0.1007007398391171
7.455341994168824,-0.4782969000000001,-0.3724332771595039,0.8990765968398493,0.09999999988999625
7.455341994168824,-0.4782969000000001,0.3351899494435535,0.8990765968398493,0.09999999988999625
7.523678374630007,-0.4782969000000001,-0.3351899428806508,0.8663915179080449,0.1000000001099747
7.523678374630007,-0.4782969000000001,0.3016709485925857,0.8663915179080449,0.1000000001099747
7.56,-0.4782969000000001,-0.05464419628703376,0.8490189970906165,0.104486206683039
7.585181116429631,-0.4782969000000001,-0.3016709484617155,0.8369749471637848,0.1000000001099766
7.585181116429631,-0.4782969000000001,0.271503853615544,0.8369749471637848,0.1000000001099766
7.640533584023261,-0.4782969000000001,-0.2715038534779751,0.8105000335064008,0.1000000001099808
7.640533584023261,-0.4782969000000001,0.2443534681301776,0.8105000335064008,0.1000000001099808
7.68,-0.4782969000000001,-0.1428120726016305,0.791623369090616,0.1020037375838892
7.690350804830137,-0.4782969000000001,-0.2443534679852794,0.7866726112278563,0.1000000001099858
7.690350804830137,-0.4782969000000001,0.2199181211867515,0.7866726112278563,0.1000000001099858
7.735186303527449,-0.4782969000000001,-0.2199181210338763,0.7652279311909781,0.1000000001099892
7.735186303527449,-0.4782969000000001,0.1979263089304886,0.7652279311909781,0.1000000001099892
7.775538252324544,-0.4782969000000001,-0.197926308769022,0.7459277191723683,0.1000000001099866
7.775538252324544,-0.4782969000000001,0.1781336778921198,0.7459277191723683,0.1000000001099866
7.8,-0.4782969000000001,-0.06183606680409563,0.7342277410906158,0.1014224215158653
7.811855006209601,-0.4782969000000001,-0.178133677720283,0.7285575283710829,0.1000000001099943
7.811855006209601,-0.4782969000000001,0.1603203099482547,0.7285575283710829,0.1000000001099943
7.844540084671804,-0.4782969000000001,-0.1603203097659589,0.7129243566663543,0.1000000001099946
7.844540084671804,-0.4782969000000001,0.144288278789363,0.7129243566663543,0.1000000001099946
7.873956655251239,-0.4782969000000001,-0.1442882785948914,0.6988545021495794,0.1000000001099888
7.873956655251239,-0.4782969000000001,0.1298594507354023,0.6988545021495794,0.1000000001099888
7.900431568733559,-0.4782969000000001,-0.1298594505261633,0.6861916331032173,0.1000000001099884
7.900431568733559,-0.4782969000000001,0.116873505473547,0.6861916331032173,0.1000000001099884
7.92,-0.4782969000000001,-0.07509280525023869,0.6768321130906155,0.1004087914876755
7.924258990825525,-0.4782969000000001,-0.1168735052486373,0.6747950509816386,0.1000000001099905
7.924258990825525,-0.4782969000000001,0.1051861547237736,0.6747950509816386,0.1000000001099905
7.945703670663072,-0.4782969000000001,-0.1051861544825619,0.6645381270938474,0.1000000001099882
7.945703670663072,-0.4782969000000001,0.09466753903430575,0.6645381270938474,0.1000000001099882
7.965003882468202,-0.4782969000000001,-0.09466753877402072,0.6553068956181103,0.1000000001099954
7.965003882468202,-0.4782969000000001,0.08520078489661864,0.6553068956181103,0.1000000001099954
7.982374073040427,-0.4782969000000001,-0.08520078461691648,0.6469987873150055,0.1000000001099991
7.982374073040427,-0.4782969000000001,0.07668070615522483,0.6469987873150055,0.1000000001099991
7.998007244499161,-0.4782969000000001,-0.0766807058549443,0.639521489869125,0.1000000001099945
7.998007244499161,-0.4782969000000001,0.06901263526944987,0.639521489869125,0.1000000001099945
8.012077098751311,-0.4782969000000001,-0.06901263494414119,0.6327919221968699,0.1000000001099978
8.012077098751311,-0.4782969000000001,0.06211137144972707,0.6327919221968699,0.1000000001099978
8.024739967512474,-0.4782969000000001,-0.06211137109727906,0.6267353113232988,0.100000000109996
8.024739967512474,-0.4782969000000001,0.05590023398755115,0.6267353113232988,0.100000000109996
8.036136549326191,-0.4782969000000001,-0.0559002336050099,0.6212843615712018,0.1000000001099959
8.036136549326191,-0.4782969000000001,0.05031021024450891,0.6212843615712018,0.1000000001099959
8.039999999999999,-0.4782969000000001,0.01240975913444648,0.6194364850906163,0.1001211578621304
8.046393472881107,-0.4782969000000001,-0.05031020982921387,0.6163785068313488,0.100000000109999
8.046393472881107,-0.4782969000000001,0.04527918884629249,0.6163785068313488,0.100000000109999
8.055624703996681,-0.4782969000000001,-0.04527918839748606,0.6119632376055864,0.1000000001099961
8.055624703996681,-0.4782969000000001,0.04075126955773746,0.6119632376055864,0.1000000001099961
8.063932811909762,-0.4782969000000001,-0.04075126906959197,0.607989495345894,0.1000000001099999
8.063932811909762,-0.4782969000000001,0.03667614216263278,0.607989495345894,0.1000000001099999
8.071410108932962,-0.4782969000000001,-0.03667614163496879,0.6044131273593177,0.1000000001099968
8.071410108932962,-0.4782969000000001,0.03300852747147191,0.6044131273593177,0.1000000001099968
8.078139676146778,-0.4782969000000001,-0.03300852689605741,0.6011943962226082,0.1000000001099988
8.078139676146778,-0.4782969000000001,0.02970767420645167,0.6011943962226082,0.1000000001099988
8.084196286522328,-0.4782969000000001,-0.02970767357769663,0.5982975382554746,0.1000000001099997
8.084196286522328,-0.4782969000000001,0.02673690621992697,0.5982975382554746,0.1000000001099997
8.089647235732803,-0.4782969000000001,-0.02673690553483622,0.5956903661460469,0.1000000001099988
8.089647235732803,-0.4782969000000001,0.0240632149813526,0.5956903661460469,0.1000000001099988
8.094553089883247,-0.4782969000000001,-0.02406321423449417,0.5933439113140379,0.1000000001099997
8.094553089883247,-0.4782969000000001,0.02165689281104475,0.5933439113140379,0.1000000001099997
8.098968358467381,-0.4782969000000001,-0.0216568919993017,0.5912321020375796,0.1000000001099987
8.098968358467381,-0.4782969000000001,0.01949120279937153,0.5912321020375796,0.1000000001099987
8.102942100028514,-0.4782969000000001,-0.01949120191535225,0.5893314737674882,0.1000000001099999
8.102942100028514,-0.4782969000000001,0.01754208172381702,0.5893314737674882,0.1000000001099999
8.106518467254622,-0.4782969000000001,-0.01754208076429149,0.5876209084099796,0.1000000001099976
8.106518467254622,-0.4782969000000001,0.01578787268786234,0.5876209084099796,0.1000000001099976
8.109737197563026,-0.4782969000000001,-0.01578787163759461,0.5860813996815332,0.1000000001099997
8.109737197563026,-0.4782969000000001,0.01420908447383515,0.5860813996815332,0.1000000001099997
8.112634054627422,-0.4782969000000001,-0.01420908332789337,0.5846958419278893,0.1000000001099983
8.112634054627422,-0.4782969000000001,0.01278817499510403,0.5846958419278893,0.1000000001099983
8.115241225752653,-0.4782969000000001,-0.01278817374339776,0.5834488400609226,0.1000000001099985
8.115241225752653,-0.4782969000000001,0.01150935636905799,0.5834488400609226,0.1000000001099985
8.117587679511402,-0.4782969000000001,-0.01150935500426156,0.58232653850212,0.1000000001099994
8.117587679511402,-0.4782969000000001,0.0103584195038354,0.58232653850212,0.1000000001099994
8.119699487617552,-0.4782969000000001,-0.01035841801749195,0.5813164672315538,0.10000000011
8.119699487617552,-0.4782969000000001,0.009322576215742758,0.5813164672315538,0.10000000011
8.12160011461185,-0.4782969000000001,-0.009322574598323283,0.5804074032321247,0.1000000001099996
8.12160011461185,-0.4782969000000001,0.008390317138490956,0.5804074032321247,0.1000000001099996
8.12331067857868,-0.4782969000000001,-0.008390315376107443,0.5795892457895384,0.10000000011
8.12331067857868,-0.4782969000000001,0.007551283838496699,0.5795892457895384,0.10000000011
8.12485018579013,-0.4782969000000001,-0.007551281905822628,0.5788529042627745,0.100000000109999
8.12485018579013,-0.4782969000000001,0.006796153715240365,0.5788529042627745,0.100000000109999
8.126235741887125,-0.4782969000000001,-0.006796151596278895,0.5781901970768056,0.1000000001099995
8.126235741887125,-0.4782969000000001,0.006116536436651005,0.5781901970768056,0.1000000001099995
8.127482741944169,-0.4782969000000001,-0.006116534122946823,0.5775937608152218,0.1000000001099993
8.127482741944169,-0.4782969000000001,0.005504880710652141,0.5775937608152218,0.1000000001099993
8.128605041525958,-0.4782969000000001,-0.00550487818670477,0.5770569684043805,0.1000000001099997
8.128605041525958,-0.4782969000000001,0.004954390368034294,0.5770569684043805,0.1000000001099997
8.129615110637907,-0.4782969000000001,-0.004954387620172658,0.5765738554793501,0.1000000001099995
8.129615110637907,-0.4782969000000001,0.004458948858155392,0.5765738554793501,0.1000000001099995
8.130524172281543,-0.4782969000000001,-0.004458945865929628,0.5761390541132894,0.1000000001099998
8.130524172281543,-0.4782969000000001,0.004013051279336665,0.5761390541132894,0.1000000001099998
8.131342327153945,-0.4782969000000001,-0.004013048018925706,0.5757477331740997,0.1000000001099994
8.131342327153945,-0.4782969000000001,0.003611743217033136,0.5757477331740997,0.1000000001099994
8.132078665875959,-0.4782969000000001,-0.003611739645918138,0.5753955446460107,0.10000000011
8.132078665875959,-0.4782969000000001,0.003250565681326324,0.5753955446460107,0.10000000011
8.132741370000922,-0.4782969000000001,-0.00325056178455538,0.575078575317424,0.10000000011
8.132741370000922,-0.4782969000000001,0.002925505606099842,0.575078575317424,0.10000000011
8.133337802922984,-0.4782969000000001,-0.002925501359338849,0.5747933032997433,0.1000000001099998
8.133337802922984,-0.4782969000000001,0.002632951223404964,0.5747933032997433,0.1000000001099998
8.133874591691747,-0.4782969000000001,-0.002632946598147274,0.5745365588956898,0.1000000001099999
8.133874591691747,-0.4782969000000001,0.002369651938332547,0.5745365588956898,0.1000000001099999
8.134357700646255,-0.4782969000000001,-0.002369646905396269,0.5743054893803861,0.1000000001099997
8.134357700646255,-0.4782969000000001,0.002132682214856642,0.5743054893803861,0.1000000001099997
8.134792497685099,-0.4782969000000001,-0.002132676736205683,0.5740975273045776,0.1000000001099999
8.134792497685099,-0.4782969000000001,0.001919409062585115,0.5740975273045776,0.1000000001099999
8.135183813905222,-0.4782969000000001,-0.001919403056828658,0.5739103619695728,0.10000000011
8.135183813905222,-0.4782969000000001,0.001727462751145792,0.5739103619695728,0.10000000011
8.135535997281112,-0.4782969000000001,-0.001727456166336869,0.5737419137526529,0.1000000001099999
